,User,Text,Date,Hashtags
130,bestbsanjay,"@PMOIndia @CMofKarnataka @BJP4Karnataka @DHFWKA @BBMPCOMM @CovidKarnataka @DIPR_COVID19 respected sir, we request u tat Karnataka should not come on top list #COVID19 case.. keep sum measure of #lockdown it’s too earlier for relaxation.. safety is first",2020-06-01 18:10:14+00:00,#COVID19 #lockdown
131,bestbsanjay,@CMofKarnataka @BSYBJP @BJP4Karnataka 7am to 7pm was best lockdown system.. instead of 5am to 9pm .. No strictly rules followed To prevent #COVID19 by shopkeepers in #Bangalore pls check Wer the rules are followed properly ??@BBMPCOMM @CovidKarnataka @DHFWKA,2020-06-01 17:57:39+00:00,#COVID19 #Bangalore
132,ashish_1707,#Lockdown #lockdownactivities #sunlight #portraitphotography ##covi̇d19 #quarantine2020 #muskurayegaindia @LockDown https://www.instagram.com/p/CA3SYd1lJby/?igshid=ioa5bd4vjiuf,2020-05-31 19:24:23+00:00,#Lockdown #lockdownactivities #sunlight #portraitphotography #covi #quarantine2020 #muskurayegaindia
133,abhishek_10Dec,Beautiful gestures #india #Lockdown #COVID19India #COVID19 #indiaunitedagainstcovid #Railways @PiyushGoyalOffc @ZoramthangaCM @NitishKumar @PMOIndia,2020-05-31 18:13:16+00:00,#india #Lockdown #COVID19India #COVID19 #indiaunitedagainstcovid #Railways
134,MehendiArtist9,– All You Need To Know About Wedding During Lockdown ! ----------------------------------------------------------------- ------------------------------------------------------------------------ #covid19 #mehndiart… https://www.instagram.com/p/CA2tVWnFd0V/?igshid=g2m2yg1q1f0a,2020-05-31 14:00:40+00:00,#covid19 #mehndiart
135,kdevforum,"A resident in #Bellandur asks BBMP ""I know that auto cant come because of bad roads.But,can it come to the main road at designated time?"" This is state of ward150 @CMofKarnataka even w/o #COVID19,we are in lockdown. @PMOIndia calls fr basic infra,self reliance,time to introspect! – at Med Plus",2020-05-31 04:54:18+00:00,#Bellandur #COVID19
136,Move_On_Abhish,"#lockdown #coronavirus #covid19 #corona #virus #boredom #humdhiredhirepagalhorhehai #aasmamejaisebadalhorhehai @Bangalore, India https://www.instagram.com/p/CA0hVycFXcR/?igshid=xku97x6ijnkk",2020-05-30 17:37:22+00:00,#lockdown #coronavirus #covid19 #corona #virus #boredom #humdhiredhirepagalhorhehai #aasmamejaisebadalhorhehai
137,Neeraj_Sharma_,@ITCCorpCom please start supplying this pen format hand #sanitizer again. You had it in 2019 before #Covid19 situation. Now you have bottles and cans which are more easily available. With lockdown opening up we need more pocket able options @S_Sivakumar https://amzn.to/3evsFrt,2020-05-30 14:57:56+00:00,#sanitizer #Covid19
138,nolanentreeo,@INCKarnataka there might be a relaxation in the lockdown but #COVID19 has not yet gone. What's all this in Frazer Town?? Your leaders tell me they can't help it cause the people coming are illiterate. Then why do these things??? @CPBlr the police stand helpless.,2020-05-30 08:31:00+00:00,#COVID19
139,rilwan128,#covid19 #lockdown #Jobs #jobseekers,2020-05-30 05:55:45+00:00,#covid19 #lockdown #Jobs #jobseekers
140,colkt,#FightAgainstCOVID19 Lockdown-4 over on 31May! What next? L5 L6 ...L100? R we Killing Economy Or Covid19? Answer lies in building immunity By Vitamin C Citrus fruits Vitamin D Giloy Ashwagandha Pranayam Positivity N Many more I follow it @Swamy39,2020-05-29 15:38:10+00:00,#FightAgainstCOVID19
141,shashi_shekara,"#Odisha govt unveils Rs 17,000-crore plan to support livelihood of people, including farmers and migrant workers, hit hard by economic crisis triggered by #COVID19 outbreak and lockdown",2020-05-29 12:13:59+00:00,#Odisha #COVID19
142,aara_bhaiji,"@DIPR_COVID19 #Need_Help applied for wife’s epass on 27 , from Shimla ( green zone ) to bangalore. Still not got any pass. She is a emergency staff nurse here. Got stuck at home due to lockdown. Need help securing pass for her.",2020-05-29 04:26:05+00:00,#Need_Help
143,Ankur_Solardae,"@ArvindKejriwal jab Delhi ki aadhi aabadi khatam ho jaaye, tab #COVID19 #Lockdown impose karna. Aur vote maangna digitally.",2020-05-28 16:43:58+00:00,#COVID19 #Lockdown
144,Soumya_Gopi,"Super easy Banana Walnut Chocolate Cake . . It's been more than two months of lockdown in India and things are slowly becoming normal expect the number of rising Covid19 cases. Like all others, I also wish if… https://www.instagram.com/p/CAsDuEmhzTW/?igshid=ntwrqd4v4yuh",2020-05-27 10:44:37+00:00,
145,prashantarts, VILLAGE CALLING best place to spend time in the Lockdown period #likeforlike #lockdownlife #covıd19 #quarantinelife #farmhousestyle #village #fieldtrip #cyclelife #familytime #familylove #familyfirst #sonlove… https://www.instagram.com/p/CArlXUCjEH9/?igshid=7dz7om2xe2k9,2020-05-27 06:19:21+00:00,#likeforlike #lockdownlife #cov #quarantinelife #farmhousestyle #village #fieldtrip #cyclelife #familytime #familylove #familyfirst #sonlove
146,Rahulkodlipet,"Time taken to get to 1,00,000 COVID19 cases from zero. Turkey 27 Italy 59 Spain 60 USA 64 Brazil 66 Germany 68 Peru 74 UK 75 France 76 Iran 76 Russia 89. India took 110 days. Lockdown really helped medical fraternity prepare well for the surge in healthcare needs. Via @Facebook",2020-05-26 19:23:18+00:00,
147,P_K_Srivastava,"It is simple. Govt gave 2 months training & told, your health (read, your life) in your hands. Now do, whatever you want. Live with #covid19, if bad luck, die with covid19. Anti-lockdown &amp; greedy businessmen are happy. Even 1 Cr deaths will be &lt; 1%.",2020-05-26 16:02:54+00:00,#covid19
148,ckrai111,"@Idea made this advt in 2008. Nobody thought, that this might become the norm after 12 years. #COVID19India #Covid19lockdown ",2020-05-26 14:59:34+00:00,#COVID19India #Covid19lockdown
149,alex_ranji,Electricity has come back at 5:30pm. 8 hours of power cut on a working day. Bravo #bescom. Can't get any better than this #bangalore #bengaluru #bangaloreelectricty #hsrlayout #COVID19Lockdown ,2020-05-26 12:08:32+00:00,#bescom #bangalore #bengaluru #bangaloreelectricty #hsrlayout #COVID19Lockdown
150,BZ3103,@SetuAarogya @WHO Sir My son Veer (AGE : 9 YEARS) designed a creative Board Game during #lockdown which educates about all precautions to be adhered during present #COVID19 A video link for your consideration #AtmanirbharBharat #coronayuga,2020-05-26 08:49:38+00:00,#lockdown #COVID19 #AtmanirbharBharat #coronayuga
151,BZ3103,@MinistryWCD @WHO Sir My son Veer (AGE : 9 YEARS) designed a creative Board Game during #lockdown which educates about all precautions to be adhered during present #COVID19 A video link for your consideration #AtmanirbharBharat #coronayuga https://www.youtube.com/watch?v=vaITIYGeAjY&amp;t=3s,2020-05-26 08:49:07+00:00,#lockdown #COVID19 #AtmanirbharBharat #coronayuga
152,BZ3103,@WHO Sir My son Veer (AGE : 9 YEARS) designed a creative Board Game during #lockdown which educates about all precautions to be adhered during present #COVID19 A video link for your consideration #AtmanirbharBharat #coronayuga,2020-05-26 08:46:42+00:00,#lockdown #COVID19 #AtmanirbharBharat #coronayuga
153,BZ3103,@melindagates Sir My son Veer (AGE : 9 YEARS) designed a creative Board Game during #lockdown which educates about all precautions to be adhered during present #COVID19 A video link for your consideration #AtmanirbharBharat https://www.youtube.com/watch?v=vaITIYGeAjY&amp;t=3s,2020-05-26 08:45:50+00:00,#lockdown #COVID19 #AtmanirbharBharat
154,BZ3103,@BillGates Sir My son Veer (AGE : 9 YEARS) designed a creative Board Game during #lockdown which educates about all precautions to be adhered during present #COVID19 A video link for your consideration and appreciation #AtmanirbharBharat https://www.youtube.com/watch?v=vaITIYGeAjY&amp;t=3s,2020-05-26 08:44:38+00:00,#lockdown #COVID19 #AtmanirbharBharat
155,BZ3103,Sir My son Veer (AGE : 9 YEARS) designed a creative Board Game during #lockdown which educates about all precautions to be adhered during present #COVID19 A video link for your consideration #AtmanirbharBharat #VocalForLocal https://www.youtube.com/watch?v=vaITIYGeAjY&amp;t=3s,2020-05-26 08:42:39+00:00,#lockdown #COVID19 #AtmanirbharBharat #VocalForLocal
156,BZ3103,@vedavyasbjp @NICMeity Sir My son Veer (AGE : 9 YEARS) designed a creative Board Game during #lockdown which educates about all precautions to be adhered during present #COVID19 A video link for your consideration #AtmanirbharBharat #VocalForLocal https://www.youtube.com/watch?v=vaITIYGeAjY&amp;t=3s,2020-05-26 08:41:40+00:00,#lockdown #COVID19 #AtmanirbharBharat #VocalForLocal
157,TulsiNRao,"Lockdown Menu: Sabudana Kichidi . . . . #sabudanakhichdi #tapiocapearls #glutenfree #comfortfood #yummy #lockdownindia #covid19 @Bangalore, India https://www.instagram.com/p/CAnq8g5h7IA/?igshid=1ugnh0b6vl2p2",2020-05-25 17:51:10+00:00,#sabudanakhichdi #tapiocapearls #glutenfree #comfortfood #yummy #lockdownindia #covid19
158,BGUdayBJP,"Distributed Acknowledgement Papers of Government of Karnataka's Financial Support Aid (Rs.5,000) to Auto Rickshaw & Taxi Drivers who suffered loss during Covid19 Lockdown, along with BBMP Councilors Sri DN Ramesh, Smt Pratibha Dhanaraj,Smt Vani.V.Rao at my office. ",2020-05-25 11:08:02+00:00,
159,geeksrik,Sunday Covid19 Lockdown Bangalore BEL Circle Car Accident &amp; Fire#ಬೆಂಗಳೂರ... https://youtu.be/EDLUetjREa4 via @YouTube,2020-05-25 02:01:03+00:00,
160,alssolicitors,"Karnataka High Court, subordinate courts to commence limited functioning from June 1 after 2 months of video conference hearings. . . #karnatakahighcourt #bengaluru #india #lockdown #covid19 #videoconference… https://www.instagram.com/p/CAkXcBSAcBX/?igshid=1qrrsdbhcxcgt",2020-05-24 11:02:58+00:00,#karnatakahighcourt #bengaluru #india #lockdown #covid19 #videoconference
161,P_K_Srivastava,"All those greedy businessmen, anti-lockdown lobbiysts and so-called analysts must be forced to work as wardboy in #Covid19 wards, if it flares up.",2020-05-24 10:02:02+00:00,#Covid19
162,shetty_vikram,"A great start for complete lockdown; Recieved call from a migrant worker, Saroj Kumar, Resident of Madhubani, Bihar, that he reached safely. He was on the Shramik Train that started 4m B’luru on May 21st. Thank you @SWRRLY @DIPR_COVID19 @CMofKarnataka @DCPNEBCP @UlHaque (1/N)",2020-05-24 03:38:10+00:00,
163,kdevforum,"Covid19 is real &amp; dangerous but in current state,come rainy season many #Bellandur layouts will be in lockdown anyways as we dont have Wardroads to move.Its is in a mess,GearSchoolRd,Kasavanahalli road is already sunk for lack of compaction @BBMPCOMM @ArvindLBJP @BBMPSWMSplComm – at Dry Fruit House",2020-05-23 19:03:13+00:00,#Bellandur
164,ESudhakata,ಭಾನುವಾರ ರಾಜ್ಯದಲ್ಲಿ ಕರ್ಫ್ಯೂ – ಸಂಡೇ ಬಂದ್ ಹಿಂದಿನ ಕಥೆ ಇಲ್ಲಿದೆ https://tinyurl.com/ycjct82e #Karnataka #Lockdown #Corona #Covid19 #SundayCurfew,2020-05-23 15:42:36+00:00,#Karnataka #Lockdown #Corona #Covid19 #SundayCurfew
165,faridamunaf,"Lockdown looks #lockdown #india #bengaluru #covid19 #staysafe #stayathome #stayblessed #spreadlove #timeschange #loveyourself @Bangalore, India https://www.instagram.com/p/CAiKkaoFCI5/?igshid=13qmt6lm7lzr5",2020-05-23 14:32:03+00:00,#lockdown #india #bengaluru #covid19 #staysafe #stayathome #stayathome #stayblessed #spreadlove #timeschange #loveyourself
166,dewanderersoul,#streetphotography #bengaluru #nammabengaluru #karnataka #IncredibleIndia #bangalore #DWSStreetphotography #travel #traveltribe #dewanderersoul #traveling #Wanderlust #WanderlustXL #Explore #COVID19 #lockdown #jayanagar @prasannasanthi #seasonalflowers #gardencityofindia,2020-05-23 06:34:22+00:00,#streetphotography #bengaluru #nammabengaluru #karnataka #IncredibleIndia #bangalore #DWSStreetphotography #travel #traveltribe #dewanderersoul #traveling #Wanderlust #WanderlustXL #Explore #COVID19 #lockdown #jayanagar #seasonalflowers #gardencityofindia
167,dewanderersoul,#streetphotography #bengaluru #nammabengaluru #karnataka #IncredibleIndia #bangalore #DWSStreetphotography #travel #traveltribe #dewanderersoul #traveling #Wanderlust #WanderlustXL #Explore #COVID19 #lockdown #jayanagar @prasannasanthi #MayFlowers #seasonalflowers #flowers,2020-05-23 06:32:30+00:00,#streetphotography #bengaluru #nammabengaluru #karnataka #IncredibleIndia #bangalore #DWSStreetphotography #travel #traveltribe #dewanderersoul #traveling #Wanderlust #WanderlustXL #Explore #COVID19 #lockdown #jayanagar #MayFlowers #seasonalflowers #flowers
168,dewanderersoul,#streetphotography #bengaluru #nammabengaluru #karnataka #IncredibleIndia #bangalore #DWSStreetphotography #travel #traveltribe #dewanderersoul #traveling #Wanderlust #WanderlustXL #Explore #COVID19 #lockdown #jayanagar @prasannasanthi #MayFlowers #seasonalflowers #flowers,2020-05-23 06:31:29+00:00,#streetphotography #bengaluru #nammabengaluru #karnataka #IncredibleIndia #bangalore #DWSStreetphotography #travel #traveltribe #dewanderersoul #traveling #Wanderlust #WanderlustXL #Explore #COVID19 #lockdown #jayanagar #MayFlowers #seasonalflowers #flowers
169,dewanderersoul,#streetphotography #bengaluru #nammabengaluru #karnataka #IncredibleIndia #bangalore #DWSStreetphotography #travel #traveltribe #dewanderersoul #traveling #Wanderlust #WanderlustXL #Explore #COVID19 #lockdown #jayanagar @prasannasanthi #MayFlowers #seasonalflowers #flowers,2020-05-23 06:30:29+00:00,#streetphotography #bengaluru #nammabengaluru #karnataka #IncredibleIndia #bangalore #DWSStreetphotography #travel #traveltribe #dewanderersoul #traveling #Wanderlust #WanderlustXL #Explore #COVID19 #lockdown #jayanagar #MayFlowers #seasonalflowers #flowers
170,P_K_Srivastava,Who will be held responsible for spread of #Covid19? Why law abiding &amp; innocent citizens must be under risk by these travellers? Lives or business? Govt is trying to do balance. But anti #lockdown lobby is working against it. @CMofKarnataka @PMOIndia,2020-05-23 04:19:58+00:00,#Covid19 #lockdown
171,McSyed,"@Tejasvi_Surya @Sowmyareddyr we hav come up with Protection Shield for Cars 200gsm, safety of car drivers is also imp, it’s good quality silicon sheet. Bulk order v could help 999/- + gst #COVID19Lockdown #AtmaNirbharBharatAbhiyan #carshield",2020-05-22 17:21:31+00:00,#COVID19Lockdown #AtmaNirbharBharatAbhiyan #carshield
172,shashi_shekara,"Ministry of Statistics & Indian Statistical Institute study found around 20 lakh #COVID19 cases, 54000 deaths were averted due to lockdown: Govt #IndiaFightsCorona #India",2020-05-22 11:46:45+00:00,#COVID19 #IndiaFightsCorona #India
173,DarshanDevaiahB,"First train within #Karnataka after lockdown embarked on its maiden journey today at 8am from #Bengaluru to #Belagavi. Honouring #Covid19 warriors, the train was flagged off by contact cleaning staff of city railway station Munniyammal and points man Nabi Ahmed. @IndianExpress",2020-05-22 05:08:51+00:00,#Karnataka #Bengaluru #Belagavi #Covid19
174,shashi_shekara,"Union Health Ministry says lockdown period has been utilised to ramp up country’s medical infrastructure, with around 3,027 dedicated #COVID19 hospitals and 7,013 care centers being readied to fight the disease @suvarnanewstv #IndiaFightsCorona",2020-05-21 14:48:18+00:00,#COVID19 #IndiaFightsCorona
175,Madhur_pahwa1,Don’t let your studies get lockdown bcz of #covid19 Learn at home #cbse #cet #jee #neet . For more details and free trail call 8880653653 #simplelecture #onlinelearning,2020-05-20 06:53:35+00:00,#covid19 #cbse #cet #jee #neet #simplelecture #onlinelearning
176,mightygrace08,"New Mighty Grace Charitable Trust have distributed Food to 11350+ & Dry Rations to 2540+ Migrant Families, Daily Wages Workers, Senior Citizens, Widows, Handicapped in an around Bangalore since Lockdown #CoVID19… https://www.instagram.com/p/CAZmKiYngWD/?igshid=1gp2hjkx6nfqy",2020-05-20 06:40:02+00:00,#CoVID19
177,KalamshuTrust,"Kalamshu - live Carnatic vocal concert Vivek Sadasivam, disciple of Rudrapatnam Thyagarajan, Vid Sanjay Subrahmanyan & Dr. L. Subramaniam. Follow Saturday, May 23rd 2020, at 6:00 pm. https://www.facebook.com/Kalamshu/posts/131302425230913 #onlineliveconcert, #COVID2019india #COVID19Lockdown,#covidmusic",2020-05-20 00:17:17+00:00,#onlineliveconcert #COVID2019india #COVID19Lockdown #covidmusic
178,Shakeel15886004,A comparison of the response to the spreading of Covid19 in Zee to the Tablighis cluster depict the social fabric of our country. No actions will be taken for the blatant violation of lockdown regulations. Some are more equal in this country. #ZeeNewsSealKaro #sudhirchaudhary,2020-05-19 18:55:50+00:00,#ZeeNewsSealKaro #sudhirchaudhary
179,FarooqElty,#lockdown ಹೇಗಿದೆ ಎಂದು ಮಿತ್ರನಲ್ಲಿ ವಿಚಾರಿಸಿದಾಗ ಫೇಸ್ಬುಕ್ ವಾಟ್ಸಪ್ಪ್ ಇನ್ಸ್ಟಾಗ್ರಾಮ್ ಪಬ್ಜಿ ಟಿಕ್ಟಾಕ್ ಇದರ ಮಧ್ಯೆ ವಿಶ್ರಾಂತಿಗೆ ಸಮಯ ಸಿಕ್ಕರೆ ಆಶ್ವಾಸ ದಿನಾಂಕ ತಿಂಗಳು ಮರೆತೇ ಹೋಯಿತು ಸೂರ್ಯ ಚಂದ್ರನಿಂದ ಹಗಲು ಇರುಳು ತಿಳಿಯುವೇ ಇದೆಲ್ಲಾ #COVID19 ಪರಿಣಾಮವಲ್ಲ ನಾನೊಬ್ಬ ಪಕೋಡ (ವಿದ್ಯಾವಂತ) ನಿರುದ್ಯೋಗಿ,2020-05-19 07:21:43+00:00,#lockdown #COVID19
180,KarthikJannu,"#NammaBengaluru is d 1st #metropolitan city in d country to ease up post #COVID19 #lockdown . That's how u roll it. #Bangalore showing d country how it's done. Glad Inter-state movements r still on hold, pls do not shoot up our numbers. Kudos @BSYBJP @mla_sudhakar @sriramulubjp",2020-05-19 06:04:03+00:00,#NammaBengaluru #metropolitan #COVID19 #lockdown #Bangalore
181,MJSrikant,India crosses ONE LAKH cases mark as all lockdown guidelines are getting relaxed. The real fight starts now; The onus to live safely with the virus is on every INDIVIDUAL! #IndiaFightsCOVID19 #COVID19 ,2020-05-19 05:19:07+00:00,#IndiaFightsCOVID19 #COVID19
182,Prabhu_Ekaraj,It was a great pleasure standing for my Nation and joining hands with the Government to help the needy people during Covid19 Lockdown. The leader behind Corona Warrior's team @Captain_Mani72 ... It was a great experience working under his guidelines. Prabhu Ekaraj~,2020-05-19 03:54:03+00:00,
183,sumeet8690,Peace out... Confusion 1. Is Covid19 attacks between 7PM to 7 AM (Curfew imposed during lockdown 3.0 &amp; 4.0). Confusion 2. Is the risk of epidemic spread is less now with 58K active cases (lockdown 4.0) ,2020-05-18 16:45:29+00:00,
184,sreedhar_manda,"@PMOIndia @narendramodi @nsitharaman thanks for giving some time to address the issues faced by people due to covid19 and lockdown, please dont over rate and advertise that govt has done everything possible, would like to remind you of ""India Shining""by vajpayees govt, boonranged",2020-05-18 08:33:07+00:00,
185,P_K_Srivastava,Almost all Indian journalists: 1. Why this / that was not done? 2. Taking side with political ideology. 3. Just want to prove Lockdown wrong. 4. Not giving any solid solutions. 5. Have extremely poor analytical skills. #COVID19,2020-05-18 08:05:56+00:00,#COVID19
186,seevin,"Karnataka will overtake #COVID19 shortly. All open from tomorrow. Expect Sunday complete lockdown. Street shops, eateries all allowed. Intra state rail allowed.",2020-05-18 07:50:51+00:00,#COVID19
187,RamMoha82601373,"How so true! That stupidity helped You too, to be a little safe in this CoviD19 situation - the 24/3 to14/4 Lockdown helped containing &amp; preparing people +infra to handle n manage spikes expected in June/July. Better u all take care n stay safe thru distancing, mask, hygiene etc",2020-05-18 05:47:33+00:00,
188,PradyXL,"The Caped Crusader of our times. #covid19 #coronavirus #lockdown #sanitizer #facemask #lockdownlife @Munnekolal, Marathalli, Bangalore https://www.instagram.com/p/CAUI2jtlQ4X/?igshid=1ttn3xiwwoyj8",2020-05-18 03:47:41+00:00,#covid19 #coronavirus #lockdown #sanitizer #facemask #lockdownlife
189,jalebiwoman,"Welcome to the new normal - I mean if it’s worth our safety, so be it. #stayingpositive #COVID19Lockdown ",2020-05-18 02:49:12+00:00,#stayingpositive #COVID19Lockdown
190,P_K_Srivastava,"Wrong. Lockdown must continue, but poor, migrant and needy must be taken care of. Anyone who is against #Lockdown must volunteer to work in #Covid19 ward OR Live &amp; work in #Dharavi as common residents are doing. Can they? #Hypocrisy",2020-05-17 16:19:42+00:00,#Lockdown #Covid19 #Dharavi #Hypocrisy
191,gotham_04,End the Zoo Culture #lockdown #COVID19 #zooculture #AnimalRights #ChangeOrg @PMOIndia @CMO_Odisha @BBCWorld @DDNewslive @otvnews,2020-05-17 13:14:26+00:00,#lockdown #COVID19 #zooculture #AnimalRights #ChangeOrg
192,manoj_mkk,I hope this month is the season finale of #Corona #COVID19 #lockdown,2020-05-17 12:00:42+00:00,#Corona #COVID19 #lockdown
193,eventsflare,"Lockdown extended till 31st May by govt of Tamilnadu, Maharashtra. #Lockdownextention #LockdownExtended #Lockdown4 #lockdown #COVID19 #IndiaFightsCoronavirus #IndiaFightsCOVID19 #CoronaVirusUpdate #bangalore",2020-05-17 11:50:34+00:00,#Lockdownextention #LockdownExtended #Lockdown4 #lockdown #COVID19 #IndiaFightsCoronavirus #IndiaFightsCOVID19 #CoronaVirusUpdate #bangalore
194,gillisantosh,Government of Tamil Nadu extends #COVID19 lockdown in the state till 31st May 2020. - @CMOTamilNadu #LockdownExtended,2020-05-17 10:24:09+00:00,#COVID19 #LockdownExtended
195,PranamBhat,#COVID19 #CoronavirusOutbreak #lockdown #lockdownhaircut,2020-05-17 09:15:30+00:00,#COVID19 #CoronavirusOutbreak #lockdown #lockdownhaircut
196,PranamBhat,Haircut done right #COVID19 #lockdown #lockdownhaircut,2020-05-17 09:15:25+00:00,#COVID19 #lockdown #lockdownhaircut
197,karthisai88,End of Lockdown 3.0...! Back to Basics...! #covid19 #staysafe #besafe #vivoindia #vivographer #vivofamily #vivo_india #vivotriplecamera #ilovevivo #potraitphotography #selfie,2020-05-17 08:31:36+00:00,#covid19 #staysafe #besafe #vivoindia #vivographer #vivofamily #vivo_india #vivotriplecamera #ilovevivo #potraitphotography #selfie
198,rajatbharti15,"One good thing happened for me during this #COVID19 lockdown is that now I call my parents daily, which was earlier twice or once a week. I think nature is bringing us back to our roots. We will come out of this as winners.",2020-05-16 17:31:04+00:00,#COVID19
199,P_K_Srivastava,"There are analysts who count in % only, and see the pie chart only. For them even 1 Cr will be less than 1% and a mere line on pie chart of 130 Cr. #Lockdown #MigrantWorker #Covid19",2020-05-16 15:13:01+00:00,#Lockdown #MigrantWorker #Covid19
200,Sem303,"This is pathetic. If government is still not prepared to handle crisis created after 45 days of lockdown, when they will be. @ArvindLBJP @PMOIndia @narendramodi @PiyushGoyal @DIPR_COVID19 @Kar_Gov_24X7",2020-05-16 05:32:59+00:00,
201,yours_abhi_shek,Nice work done by al the Frontline workers #Mysuru #mysore #mysorepalace #COVID19 @DCMysuru #BJP #coronavirus #fridaymorning #firstdateshotel #Jesus #Kota #Lockdown3 #lockdown #mondaythoughts #Mumbai #NormalPeople #OnThisDay #Quarantine #StayHome #VijayDeverakonda #Bangalore,2020-05-15 16:16:33+00:00,#Mysuru #mysore #mysorepalace #COVID19 #BJP #coronavirus #fridaymorning #firstdateshotel #Jesus #Kota #Lockdown3 #lockdown #mondaythoughts #Mumbai #NormalPeople #NormalPeople #OnThisDay #Quarantine #StayHome #StayHome #VijayDeverakonda #Bangalore
202,kamleshrao,"Some IT Developers after the last 8pm speech, got so much inspired, that they changed all the Global variables to Local variables. #COVID19 #lockdown",2020-05-15 05:04:50+00:00,#COVID19 #lockdown
203,santoshj07,"Comedy is actually a form of intelligence that everyone understands. One needs to follow @DanishSait entertainer in chief during Covid19, he has kept our spirits up during the lockdown &amp; dry days.. #neveradullmomemt #humblepolticiannagraj",2020-05-14 17:29:07+00:00,#neveradullmomemt #humblepolticiannagraj
204,nagendrats3,ಏನೋ ಪಾ .... #Karnataka #lockdown #lockdownmemes #COVID19 #OnlineClasses #troll_huliyaa #troll,2020-05-14 17:17:25+00:00,#Karnataka #lockdown #lockdownmemes #COVID19 #OnlineClasses #troll_huliyaa #troll
205,kapuramit,"Awesome! This is a new record since the days you started providing real insightful data analysis to demystify COVID19 case growth rate puzzle. India is on the right trajectory, we now need to arrive at the right balance of economic recovery with controlled lockdown release plan.",2020-05-14 07:21:33+00:00,
206,pspix,Sunset @Namma Ooru. Beautiful Hues of Nature. #sunset #sun #clouds #nature #rain #village #corona #covid19 #lockdown #prashanthsharmaphotography #pspix #teampixel #nannaonduchitra #beforeafter @Prashanth Sharma… https://www.instagram.com/p/CAIZi1NlZ-m/?igshid=dv9a46ivx0fo,2020-05-13 14:22:38+00:00,#sunset #sun #clouds #nature #rain #village #corona #covid19 #lockdown #prashanthsharmaphotography #pspix #teampixel #nannaonduchitra #beforeafter
207,dewanderersoul,Rare site of Bengaluru empty streets... #streetphotography #bengaluru #nammabengaluru #karnataka #IncredibleIndia #bangalore #DWSStreetphotography #travel #traveltribe #traveling #bucketlist #Wanderlust #WanderlustXL #Explore #COVID19 #lockdown #jayanagar @prasannasanthi,2020-05-13 09:20:11+00:00,#streetphotography #bengaluru #nammabengaluru #karnataka #IncredibleIndia #bangalore #DWSStreetphotography #travel #traveltribe #traveling #bucketlist #Wanderlust #WanderlustXL #Explore #COVID19 #lockdown #jayanagar
208,arpitaraj92,"Of the nearly 4k respondents, in urban areas 66% reported having enough money only for a week, while in rural areas, this figure was 37%. People reported being forced to rely on friends and family for financial support during the #COVID19 lockdown. ",2020-05-13 05:21:44+00:00,#COVID19
209,NisheetSaxena,Thank you to our soldiers who supported us for everything during lockdown. Now time for self-sufficient #lockdown #covid_19 #covid19 #coronavirus #doctors #army #police #adminstration #realheroes #scientist #people… https://www.instagram.com/p/CAHXVqCH40V/?igshid=bfb30w6rxdwq,2020-05-13 04:44:07+00:00,#lockdown #covid_19 #covid19 #coronavirus #doctors #army #police #adminstration #realheroes #scientist #people
210,yours_abhi_shek,Really confused what was going on since March .....when this was to happen #lockdown #Lockdown3 #Lockdown4 Disappointed #BJP #Congress #IndiaFightsCoronavirus #economy #COVID19 #Bangalore #Delhi #Assam #tuesdayvibes #AkshayKumar #innovation #JK #ModiBestPmEver #Narendermodi,2020-05-12 16:13:28+00:00,#lockdown #Lockdown3 #Lockdown4 #BJP #Congress #IndiaFightsCoronavirus #economy #COVID19 #Bangalore #Delhi #Assam #tuesdayvibes #AkshayKumar #innovation #JK #ModiBestPmEver #Narendermodi
211,Narendr85755837,"Nothing new,it's package & lockdown 4.0,it was a disappointment,he spoke anything about the present situation in the country regarding Covid19. ",2020-05-12 15:19:37+00:00,
212,JRBangera4,"Much talked about Stimulus Package for MSMEs yet to come, before the covid19 Pandemic MSMEs were badly hit by global slowdown now the lockdown effected further to worst situation Stimulus Package with booster dose is not given timely close down virus will hit MSMEs",2020-05-12 02:59:55+00:00,
213,rachappamanoj,Learn how to live with #coronavirus Who said to whom? After 2months #lockdown #COVID19,2020-05-11 16:53:56+00:00,#coronavirus #lockdown #COVID19
214,shamanthcricket,Will this be the last Monday for lockdown? #NarendraModi holds talks with all state #chiefministers #COVID19 #coronavirusinindia #CoronavirusLockdown #CoronaUpdatesInIndia @narendramodi @PMOIndia @republic @TimesNow @suvarnanewstv @publictvnews @tv9kannada,2020-05-11 14:25:44+00:00,#NarendraModi #chiefministers #COVID19 #coronavirusinindia #CoronavirusLockdown #CoronaUpdatesInIndia
215,rexrao52,You're being absurd ... even if household help come from faraway villages the BBMP cannot undertake testing forever ...nor can the RWA overrule government orders .. time to lift these regulations and come back to normal living .. cannot live in a lockdown mode forever ..,2020-05-11 12:03:15+00:00,
216,gkikofficial,ವಿದೇಶಗಳಿಂದ ಕರ್ನಾಟಕಕ್ಕೆ ಕನ್ನಡಿಗರು ವಾಪಸ್ : ರಾಜ್ಯ ಸರ್ಕಾರದಿಂದ ಹೊಸ 'ಮಾರ್ಗಸೂಚಿ... https://youtu.be/hSRNKLvUaVM via @ytcreators #COVID19 #lockdown #quarantine #gkik #Kannada,2020-05-11 10:41:14+00:00,#COVID19 #lockdown #quarantine #gkik #Kannada
