,User,Text,Date,Hashtags
0,spmayurbhanj,"Last 24 hours: Mayurbhanj Police has regd 08 no.of FIR against 13 violators, seized 7 vehicles, 50 L ID liquor and imposed Rs.11,500/- for not obeying lockdown orders. Follow Orders! Fight Corona! #COVID19 @odisha_police @DGPOdisha @CMO_Odisha @homeodisha @smitparmar7",2020-03-31 23:57:51+00:00,#COVID19
1,TheJenniferT,I can’t wait for 2034. All of these lockdown babies will finally be Quaran-Teens. #Quarantine #COVID19 #StayAtHome,2020-03-31 23:57:14+00:00,#Quarantine #COVID19 #StayAtHome #StayAtHome
2,sunilkapoor8,"@DelhiPolice releases a video of its warning to senior members of #Markaz, Nizamuddin to vacate Markaz &amp; follow lockdown guidelines, on 23rd March 2020. @ArvindKejriwal @BJP4Delhi @AnupamPKher @Captainhighbury #COVID19 #markaznizamuddin",2020-03-31 23:56:36+00:00,#Markaz #COVID19 #markaznizamuddin
3,molzreilly,My sleeping pattern has evaporated into nothing 2am is my new 6pm #TheLockdown #COVID19 #lockdown,2020-03-31 23:56:31+00:00,#TheLockdown #COVID19 #lockdown
4,Deallatelowmore,"Most people cannot imagine what isolation measures China has done to fight with #Covid19 since 25th Jan. Everyone wears mask, wash hands, stay at home, only one person could go out for food once everyday, shutdown 99% industry, lockdown every village, lockdown city.",2020-03-31 23:55:39+00:00,#Covid19
5,Hovasabee,March was looonnggg It gets better dorénavant #Hopeful #Lockdown #covid19,2020-03-31 23:55:38+00:00,#Hopeful #Lockdown #covid19
6,GlobalPandemics,COVID-ALERT: Coronavirus Lockdown Sends Migrant Workers On A Long And Risky Trip Home - Global Pandemic News | #Coronavirus #COVID19 - https://globalpandemic.net/news/coronavirus-lockdown-sends-migrant-workers-on-a-long-and-risky-trip-home/,2020-03-31 23:55:18+00:00,#Coronavirus #COVID19
7,UKConstructionm,#Building contractors on #publicsector #contracts are being urged to seek help from local #framework expert #covid19 #coronavirus #lockdown. Read more: http://ow.ly/ExwD30qsQvQ,2020-03-31 23:55:03+00:00,#Building #publicsector #contracts #framework #covid19 #coronavirus #lockdown
8,TPE_connect,"Coronavirus lockdown separated an elderly German-Danish couple, but they found a unique way to continue meeting.. #Germany #Denmark #Lockdown #Coronavirus #CoronaVirusUpdate #COVID #COVID19 #COVID2019 #COVID_19 #COVIDー19 #CoronavirusPandemic",2020-03-31 23:55:00+00:00,#Germany #Denmark #Lockdown #Coronavirus #CoronaVirusUpdate #COVID #COVID19 #COVID2019 #COVID_19 #COVID #CoronavirusPandemic
9,muhitreza,"#COVID19/Common Sense Types of #coronavirus? =7, only 3 are dangerous Vaccines? =Fruits &amp; Vegetables Prevention? =Lockdown, Clean Home &amp; Hands @realDonaldTrump @vonderleyen @BernieSanders @JustinTrudeau @mehdirhasan @jacindaardern @AOC @tedlieu @ImranKhanPTI @RTErdogan",2020-03-31 23:54:45+00:00,#COVID19 #coronavirus
10,hi_im_insecure6,"I don’t care how bad you think your covid19 shelter in place lockdown is. Its not as bad as Kim K, locked down in her house with Kanye bad.",2020-03-31 23:54:34+00:00,
11,Samar_Anarya,"7 days into #COVID19 lockdown and 5 after Relief Package, no sign of extra ration on PDS shops! So another Modi Jumla! #मीडिया_वायरस #PMDoesNotCare #ModiMadeDisaster #COVIDー19 #coronoavirus",2020-03-31 23:54:28+00:00,#COVID19 #PMDoesNotCare #ModiMadeDisaster #COVID #coronoavirus
12,missname88,"@aniesbaswedan Semoga Twit nyampe. Drpd ditolak opsi Lockdown, dsb.. Kenapa di Jakarta ga diterapin RAPID TES MASAL, 1hr-1kec? Pertimbangannya : 1. % APBD untuk COVID19 kan baru sedikit. 2. Kecamatan lebih sedikit dibanding propinsi. tetangga Klo saya salah tolong saya di info.",2020-03-31 23:53:44+00:00,
13,lakerbogdan16,They got a lot of Covid19 (more than 4k) cases but they didn't lockdown the country. They just gave some recommendations to the people.,2020-03-31 23:53:34+00:00,
14,fmtoday,Researchers from Imperial College London say most countries it looked at had likely dramatically reduced the rate at which the virus spreads. #FMTNews #FMTLifestyle #Health #Covid19 #Lockdown ,2020-03-31 23:53:16+00:00,#FMTNews #FMTLifestyle #Health #Covid19 #Lockdown
15,davbai83,Some thought-provoking lockdown reading. Name + surname to david@lovethedoers.org secures your free copy! #COVID19 #DAVID20,2020-03-31 23:52:31+00:00,#COVID19 #DAVID20
16,flopbokuto,#AprilFoolsDay #COVID19 #COVID19italia #CoronaVirusUpdates #Covid_19mx #ACNHDesign #earthquake #heautifulharries #ReleaseTheSnyderCut #TigerKing #KAI #StayAtHome #QuarantineMoneyMakingIdeas #coronavirus #DEBUTBTS #GIDLE #lockdown #Outlander #OnMyWayOut,2020-03-31 23:52:26+00:00,#AprilFoolsDay #COVID19 #COVID19italia #CoronaVirusUpdates #Covid_19mx #ACNHDesign #earthquake #heautifulharries #ReleaseTheSnyderCut #TigerKing #KAI #StayAtHome #StayAtHome #QuarantineMoneyMakingIdeas #coronavirus #DEBUTBTS #GIDLE #lockdown #Outlander #OnMyWayOut
17,FlowM0ve,Hi everybody Yesterday we live streamed how to survive during #covid19 #lockdown. You can watch it on YouTube. https://youtu.be/8xrIzZMX-5E Tomorrow we are going to free live stream #pilates 9-9:30am… https://www.instagram.com/p/B-aqTNiHdEi/?igshid=9viiqn8v84t4,2020-03-31 23:51:37+00:00,#covid19 #lockdown #pilates
18,JIX5A,They are the super spreaders of India! Those that go to pray on the rooftops and in the green book bashers prayer halls during lockdown! #COVID19 #COVIDIOTS,2020-03-31 23:51:29+00:00,#COVID19 #COVIDIOTS
19,TwitZanne,".@Acosta First US case of COVID19 was Jan 21, 2020 in Seattle. First case in China was Nov 17, 2019. Their lockdown in Jan was a model.",2020-03-31 23:51:26+00:00,
20,GoodwinCharlie,Brothers occupying each other during lockdown. #muaythai #boxing #mma #mastera #ateam #fighter #nextgeneration #nextgen #muaythailife #motivation #covid19 #lockdown @City of Salford https://www.instagram.com/p/B-asauFhhDl/?igshid=12sv32vdtsdp3,2020-03-31 23:51:07+00:00,#muaythai #boxing #mma #mastera #ateam #fighter #nextgeneration #nextgen #muaythailife #motivation #covid19 #lockdown
21,DESIblitz,Great fashion ideas to help you during the lockdown. http://bit.ly/DB-blitwdl #fashion #COVID19 #lockdown #loungewear #loungeset #joggers #StaySafeStayHome,2020-03-31 23:50:51+00:00,#fashion #COVID19 #lockdown #loungewear #loungeset #joggers #StaySafeStayHome
22,bargod,#COVID19 #coronavirus #CoronaLockdown #SocialDistancing #SocialDistancinguk #SocialDistancingNow #CoronaLockdown #lockdown #divorces #murders I suspect many divorces and murders as a result of coronavirus and #homeschooling,2020-03-31 23:50:20+00:00,#COVID19 #coronavirus #CoronaLockdown #SocialDistancing #SocialDistancinguk #SocialDistancingNow #CoronaLockdown #lockdown #divorces #murders #homeschooling
23,shapulem,Credit should go to our president for acting quickly on Covid19 particularly on lockdown. Trump ignored WHOs call &amp; yesterday US recorded 790+death. All because of his ego ignorance &amp; stupidity.,2020-03-31 23:50:02+00:00,
24,epdrizzy,Starting to wear a suit to pick up deliveries and fast food #Quarantine #COVID19 #coronavirus #lockdown,2020-03-31 23:50:02+00:00,#Quarantine #COVID19 #coronavirus #lockdown
25,shapulem,@SakinaKamwendo @CyrilRamaphosa @Zwelinzima1 @JacksonMthembu_ Credit should go to our president for acting quickly on Covid19 particularly on lockdown. Trump ignored WHOs call and yesterday US recorded 790+ death. All because of his ignorance ego &amp; stupidity. Let's stay at home ,2020-03-31 23:50:01+00:00,
26,RaynMakeit,"I don’t want to knock anyone’s hustle especially during this time but a barber, nail tech, or esthetician making house calls during #COVID19 lockdown is not okay. stay looking busted my friends!",2020-03-31 23:49:16+00:00,#COVID19
27,babcsf,It's share the day 4 our Charity Partners! This 4 @PlayRugbyUSA. Pivoting to online virtual academy to support their kids during #COVID19 lockdown. Please help them continue their mission. https://support.playrugbyusa.com/give/270676/… #MemberLove #COVID19 #CommunityStrong #togetherwemakeitpossible,2020-03-31 23:48:29+00:00,#COVID19 #MemberLove #COVID19 #CommunityStrong #togetherwemakeitpossible
28,OyaMantella,Those welsh mountain goats are incredibly cute #COVID19lockdown,2020-03-31 23:48:10+00:00,#COVID19lockdown
29,Sanjay_Uppal,"Flights over USA (altitude > 10,000 ft) vs. Canada & S.America. We shouldn’t be surprised about climbing infection numbers. #COVID19 #airtravel #airline #lockdown #USA",2020-03-31 23:47:28+00:00,#COVID19 #airtravel #airline #lockdown #USA
30,Snehal1Snehal,"Watched so many #movies in #lockdown #COVID19 If anyone wants to know review, just ask me #StayAtHome #StaySafe",2020-03-31 23:47:06+00:00,#movies #lockdown #COVID19 #StayAtHome #StayAtHome #StaySafe
31,keithpp,"You mean as they did when they peddled bogus science and delayed shutdown of sporting events, bars clubs pubs, schools, failed to lockdown London? #coronavirus #covid19",2020-03-31 23:47:06+00:00,#coronavirus #covid19
32,PoliticalRice,Late nights and Netflix under lockdown. It's so peaceful outside. Perfect conditions for a late night binge. #selfie #covid19 #lockdownuk #photojstudent #slowshutter,2020-03-31 23:46:13+00:00,#selfie #covid19 #lockdownuk #photojstudent #slowshutter
33,Mr_goodtravel,"Current situation: European flights are counted on the fingers of your hands. The United States (although with many cities in lockdown), decided to fight the virus by flying #coronavirus #TrumpLiedPeopleDied #trump #COVID19 #COVIDー19 #pandemic #YoMeQuedoEnCasa",2020-03-31 23:46:12+00:00,#coronavirus #TrumpLiedPeopleDied #trump #COVID19 #COVID #pandemic #YoMeQuedoEnCasa #YoMeQuedoEnCasa
34,NotABastard__,This lockdown has made all of us realise that We don't need any kind of luxury to live our lives. #CoronavirusLockdown #COVID19,2020-03-31 23:45:58+00:00,#CoronavirusLockdown #COVID19
35,Branka2Panic,"#SouthAfrica #lockdown was announced before Britain’s, though Britain had more than 16 times as many known cases. #SierraLeone has declared a 12-month state of emergency despite not having a single confirmed case. #coronavirus #COVID19 #COVID19Africa #covid19Europe",2020-03-31 23:45:48+00:00,#SouthAfrica #lockdown #SierraLeone #coronavirus #COVID19 #COVID19Africa #covid19Europe
36,ambientxsoul,IDGAF what anyone says. Covid-19 is a bio weapon created in a lab and this whole quarantine & lockdown mess is just a decoy for what's actually going on. Link for lawsuit below https://digitalcommons.law.scu.edu/cgi/viewcontent.cgi?article=3104&amp;context=historical #COVID19 #coronavirus #StayAtHome #TheLockdown #CoronavirusUSA #News,2020-03-31 23:45:27+00:00,#COVID19 #coronavirus #StayAtHome #StayAtHome #TheLockdown #CoronavirusUSA #News
37,VladLakhter,STEMI volumes worldwide appear to be down since the start of #COVID19 pandemic. mostly a result of patients being too scared to present to ED despite symptoms? Much less activity from lockdown and therefore less events? What will be the long term impact? #cardiotwitter,2020-03-31 23:45:23+00:00,#COVID19 #cardiotwitter
38,We3forDemocracy,"US officials are predicting that there may be 100,000 to 240,000 deaths from #Covid19 in the US Dr Fauci says the numbers of new cases after 2 week Lockdown in San Franciso are encouraging. In the meantime, Trump seems to think the requests for ventilators and PPE are OTT ",2020-03-31 23:45:07+00:00,#Covid19
39,techpcenict1,#Javascript #100DaysOfCode #javascript30 #coronanederland #eenvandaag #COVID19 #Wilders #Coronavirustruth #Coronavirustruth #Belgium #lockdown #ikblijfnietthuis #ikblijfthuis,2020-03-31 23:44:41+00:00,#Javascript #100DaysOfCode #javascript30 #coronanederland #eenvandaag #COVID19 #Wilders #Coronavirustruth #Coronavirustruth #Belgium #lockdown #ikblijfnietthuis #ikblijfthuis
40,McFamos,Eko ti lockdown! So this place can be this empty. Can't wait to go back to normal life! #COVID19 #TheLockdown #Covid19XWorkFromHome #COVID19Nigeria #COVID19Lagos,2020-03-31 23:44:07+00:00,#COVID19 #TheLockdown #Covid19XWorkFromHome #COVID19Nigeria #COVID19Lagos
41,JohannaMarie_,"Indigenous communities lockdown over COVID-19, and fears it could be as deadly as the Spanish flu #covid19 https://www.abc.net.au/news/2020-04-01/indigenous-communities-lockdown-during-coronavirus/12107254 via @ABCNews",2020-03-31 23:43:58+00:00,#covid19
42,Adelaide__T,The #COVID19au lockdown will continue to hurt dining and fashion demand. We expect the decline to be compounded as unemployment rises &amp; people forgoe the fun stuff. Govt stimulus should soften the blow. Preventing human loss from COVID19 comes before preventing economic loss. ,2020-03-31 23:43:36+00:00,#COVID19au
43,RottenPk,Damn #Florida just lockdown already before we are using freezer trucks for dead bodies #COVID19 ,2020-03-31 23:43:23+00:00,#Florida #COVID19
44,BIackHole1,Social Distance This #StayAtHome #Quarantine #Lockdown #SocialDistancing #coronavirus #COVID19 #TuesdayThoughts,2020-03-31 23:43:09+00:00,#StayAtHome #StayAtHome #Quarantine #Lockdown #SocialDistancing #coronavirus #COVID19 #TuesdayThoughts
45,cleanairasia,Karteros riding the new @Ppostofficial electric delivery bikes that hit the streets last month as part of the @UNEP project that we're currently implementing are helping to distribute relief goods during the #COVID19 lockdown! https://philippinesgraphic.net/pusong-phlpost-gets-underway-delivers-relief-and-medical-supplies/ @iki_bmu @PasigTransport,2020-03-31 23:42:40+00:00,#COVID19
46,quinnrob76,"BREAKING NEWS: 'Prepare for 100,000 to die.' Tony Fauci warns of astonishing death toll and tells areas not on lockdown to take action NOW - as Donald Trump says next two weeks will be 'VE... via https://dailym.ai/ios #coronavirus #covid19 ",2020-03-31 23:42:36+00:00,#coronavirus #covid19
47,TheJapanChapter,@AbeShinzo @ecoyuri PLEASE do your jobs to protect everyone here in #Japan against further spread and more deaths from #COVID19!!! Declare a STATE OF EMERGENCY NOW!!! We need a lockdown before it’s too late!!! #ロックダウン #お願いします #HELP,2020-03-31 23:42:29+00:00,#Japan #COVID19 #HELP
48,profiteller,Is fine his name. Unusual. The uk police are stamping down on citizens goin for a walk in the country or a run also. It’s a state lockdown under covid19 enforcing. It’s a plague but it’s not accepted yet. ,2020-03-31 23:41:58+00:00,
49,samiamjaff,"Sabwn benaw bsho, Like it’s your last time #COVID19 #Lockdown #StayAtHome #WashYourHandstime",2020-03-31 23:41:07+00:00,#COVID19 #Lockdown #StayAtHome #StayAtHome #WashYourHandstime
50,ANI,"Delhi: People continue to board buses in Nizammudin area,to be taken to different hospitals for a checkup.A religious gathering was held in Nizamuddin Markaz, that violated lockdown conditions&amp;several #COVID19 positive cases have been found among those who attended the gathering. ",2020-03-31 23:40:38+00:00,#COVID19
51,TechEdTips,Join the @ELN_ISTE and @mediatrician in a special webinar for these interesting times... #StayAtHome #EarlyChildhood #homelearning #COVID19 #lockdown ,2020-03-31 23:40:20+00:00,#StayAtHome #StayAtHome #EarlyChildhood #homelearning #COVID19 #lockdown
52,pubperspectives,"Publishing Amid France’s #Coronavirus Lockdown: ‘We Don’t Want To Panic’ | @oliviasnaije https://bit.ly/3dFzTcV #COVID19 | The French industry has postponed 5,236 new releases and new editions originally set for spring. ",2020-03-31 23:40:04+00:00,#Coronavirus #COVID19
53,outRaging_Bull,Projecting 1 to 2.4 lac people to die just in the U.S. alone (present world wide death toll due to covid-19 is 41k) yet no signs of a countrywide lockdown. STILL NO QUARANTINE! #COVID19 #COVIDUSA,2020-03-31 23:39:49+00:00,#COVID19 #COVIDUSA
54,ziko_lala,"My mom legit warned me n my dad abt late night movements during dis @covid19 lockdown,she swore dar if any of us contact n give her she won't forgive us ",2020-03-31 23:39:32+00:00,
55,apairon,"Lockdown is not to create panic nor discrimination, sa health and safety, we presume PUI and PUM as positive unless proven otherwise, we presume anyone as carrier, unless you yourself know where they came from... Huwag na magdahilan... sumunod na lang.. #COVID19",2020-03-31 23:39:09+00:00,#COVID19
56,caffeine_iv,In the second week of lockdown. My main achievement is that I haven't started using a knife to mark off the days. #COVID19 #TheLockdown #makeamark,2020-03-31 23:38:49+00:00,#COVID19 #TheLockdown #makeamark
57,CHenneman,Trying to come up with a suitable competition to determine which son gets to give me a buzz. #covid19 #lockdown ,2020-03-31 23:38:42+00:00,#covid19 #lockdown
58,PalmarSolutions,#COVID19: Five #cybersecurity tips for remote workers. 5 #Netflix Shows To Keep You Sane During #HomeIsolation. #teckexperts #tech #stayathome #Nigeria #UK #USA #COVID19 #lockdown #workfromhome https://teckexperts.com/5-netflix-shows-to-keep-you-sane-during-home-isolation-937.html,2020-03-31 23:38:27+00:00,#COVID19 #cybersecurity #Netflix #HomeIsolation #teckexperts #tech #stayathome #stayathome #Nigeria #UK #USA #COVID19 #lockdown #workfromhome
59,beingrichard,"Yes @clarkemicah, in UK they are political buffoons imposing UK lockdown, but ironically, maybe for different reasons to yours, their heart's not it. They'd probably prefer to let #Covid19 run its course. In #NZ saner PM backed by the people locks down &amp; it doesn't seem so dark.",2020-03-31 23:38:27+00:00,#Covid19 #NZ
60,MerandaCF,Depression and anxiety spiked immediately after COVID-19 lockdown announcement - Neuroscience News #COVID19 ,2020-03-31 23:37:56+00:00,#COVID19
61,ZhangGuanming,Pls allow me to ask you few questions.Why so many countries considered COVID19 as a flu when China warned the world earnestly 60 days ago?Why most of the country refused to lockdown when China and Italy strongly advised to do so?Please stopping blaming and do your part of duty.,2020-03-31 23:37:51+00:00,
62,tylerholland18,This lockdown because of #COVID19 is making me so depressed and exhausted. Please let us follow the rules so this can be OVER.,2020-03-31 23:37:07+00:00,#COVID19
63,RobertJFBarnes1,Labour MP @LukePollard wants our Government to take in 70000 migrants as food pickers during the lockdown. Do you agree with him? This is NOT an #AprilFools Please retweet after voting for greater sample @KayBurley #COVID19 #AprilFoolsDay #coronavirus #StayAtHome,2020-03-31 23:37:05+00:00,#AprilFools #COVID19 #AprilFoolsDay #coronavirus #StayAtHome #StayAtHome
64,googlemeisterx,"Is it a coincidence that there are more Corona infections in non-Asian than in Asian societies? I hope there is another explanation, like early self-isolation, trace & treat, etc. #CoronaVirus #Covid19 #Lockdown",2020-03-31 23:36:50+00:00,#CoronaVirus #Covid19 #Lockdown
65,HispanicNewYork,"#COVID19 Dr. Birx on lockdown vs. no lockdown: ""To be 6 feet away from other people in the street is key"" to the success of the spreading strategy.",2020-03-31 23:36:36+00:00,#COVID19
66,ewenmcneill,"#Covid19 NZ lockdown day 7: post box collection is “enter via the construction site”, “hope you didn’t have any parcels”. But street parking is free “until further notice”. So there’s that. (Similar queue and procedures at CommonSense; New World queue looks longer.) ",2020-03-31 23:36:30+00:00,#Covid19
67,Cryptkeeper2010,"I think ALL DJ'S should go back to when Marky Marl had the speakers in the window of his apt and start pumping music off ALL GENRES at certain times of the day since everyone is on lockdown. Might as well jam, don't you think!? #COVID19 #StayAtHome #StaySafe #DJs #Rashaun",2020-03-31 23:35:30+00:00,#COVID19 #StayAtHome #StayAtHome #StaySafe #DJs #Rashaun
68,AleeyuGarko,Ahhh April fool or April lockdown #Aprilfoolsday2020 #COVID19,2020-03-31 23:35:10+00:00,#Aprilfoolsday2020 #COVID19
69,Cycling_mad1,Mortality rate of Covid19 is 1% to 3% so there is no dispute that no lockdown equals many deaths..as to deaths from economic downturn we tackle what is in front of us like human beings..Mr Young cant play God nor does he care about the plight of the poor.. only economics,2020-03-31 23:35:09+00:00,
70,95AgencySA,"Sanitize, stay indoors and keep safe South Africa #COVID19 #Lockdown",2020-03-31 23:34:45+00:00,#COVID19 #Lockdown
71,TheShutDownTV,For those in PG County this might be concerning ---> https://www.fox5dc.com/news/prince-georges-county-pastor-holds-service-in-defiance-of-governors-order #coronavirus #lockdown #socialdistance #Maryland #update #COVID19 #DMV,2020-03-31 23:34:44+00:00,#coronavirus #lockdown #socialdistance #Maryland #update #COVID19 #DMV
72,milliman,A recommendation to stay in your home is different than a forced lockdown that takes away your freedom. We don’t have actually controlled studies showing the true impact of both methods! #COVID19,2020-03-31 23:34:29+00:00,#COVID19
73,ffunnyguy,I don't think it is the stress of lockdown a reason for divorce but more out wanting to lead a better and a honest life. We are all evaluating our choices and life. #Covid19,2020-03-31 23:34:28+00:00,#Covid19
74,RealMuse87,It's a nightmare being on lockdown with your abuser. But help is still available #COVID19 #DomesticViolence,2020-03-31 23:33:55+00:00,#COVID19 #DomesticViolence
75,drsapna,"2-Please don't ask for medications you might have had as a one-off years ago. If it is not on the list of regular, long term meds, then likely such requests will be declined. However you can book a phone/video consult with your own GP if you are concerned. #COVID19 #lockdown",2020-03-31 23:33:48+00:00,#COVID19 #lockdown
76,drsapna,Just a public service message. #doctoring 1-Don't request a repeat script for long term medications again if you've already got one this month just because you think you have to stock up. Pharmacies will give monthly meds x 3 &amp; GPs will give scripts quarterly. #COVID19 #lockdown,2020-03-31 23:33:47+00:00,#doctoring #COVID19 #lockdown
77,mindlessbabble,Check Out Ep. 8: https://youtu.be/hiMV_RYLq-M #menatwoek #colinhay #reading #southern #covid19lockdown #boredom,2020-03-31 23:33:44+00:00,#menatwoek #colinhay #reading #southern #covid19lockdown #boredom
78,KarlaLiving,Some reasons people have given for signing my petition for a nationwide lockdown. Please sign and share. #COVID19 #coronavirus #lockdown #TuesdayThoughts #StayAtHome #CoronavirusUSA http://chng.it/5vNqmYbn,2020-03-31 23:33:42+00:00,#COVID19 #coronavirus #lockdown #TuesdayThoughts #StayAtHome #StayAtHome #CoronavirusUSA
79,MediKnows,"Please inform all barangays to eradicate stray dogs/cats too; a moratorium for the owners to keep their pets indoor! Lockdown is for pets too! They may carry the #COVID19 to their owners! FINE THEM if they do not listen, please! @RRD_Davao",2020-03-31 23:32:45+00:00,#COVID19
80,quinnrob76,3 municipalities join Newark lockdown; cops issuing summonses https://www.fox5ny.com/news/3-municipalities-join-newark-lockdown-cops-issuing-summonses #coronavirus #covid19,2020-03-31 23:32:41+00:00,#coronavirus #covid19
81,Augustineo_john,"The Lagos state Government has finally decided to end the lockdown tomorrow, reason being that a cure to COVID-19 has been found. You can now come outside dears #COVID19 #LockDownNigeria #StayAtHome #Twitter",2020-03-31 23:32:33+00:00,#COVID19 #LockDownNigeria #StayAtHome #StayAtHome #Twitter
82,OpenbookingID,"Lockdown, Jangan sedih Aku Ready wa 081283628695 #vcs #vcsreal #vcsbugill #vcswhatsapp #vcstrusted #vcsindonesia #vcsberbayar #vcsyuk #vcshot #Trustedvcs #TrustedAngels #REALVCS #RealAccount #vcsyuk #BOjakarta #OpenBooking #openbojakarta #bojakpus #COVID19 ",2020-03-31 23:32:32+00:00,#vcs #vcsreal #vcsbugill #vcswhatsapp #vcstrusted #vcsindonesia #vcsberbayar #vcsyuk #vcshot #Trustedvcs #TrustedAngels #REALVCS #RealAccount #vcsyuk #BOjakarta #OpenBooking #openbojakarta #bojakpus #COVID19
83,JamieTexasChick, #HiYall #Quarantine #CoronaVirus #Covid19 #Humor #Sanity #Texas #StayHome #Lockdown #Texas2TheBone #JamieTexasChick,2020-03-31 23:32:19+00:00,#HiYall #Quarantine #CoronaVirus #Covid19 #Humor #Sanity #Texas #StayHome #StayHome #Lockdown #Texas2TheBone #JamieTexasChick
84,Bigbeephotogra1,I guess we in lagos is day 1 of lockdown . Decides to take my mum makeup @ZaronCosmetics and created some shots sat down for over 15mins #COVID19 ,2020-03-31 23:32:19+00:00,#COVID19
85,ZGleeman,"""Singapore made use of the lead time when China first reported... Jan & Feb was really the time to ramp up.. [those who didn't] are now the countries that have a problem... re lockdown: it’s not an intervention in itself. It’s just buying time..."" https://cnb.cx/2JvoPRG #covid19",2020-03-31 23:31:31+00:00,#covid19
86,shahriar200h,"Along with the rest of the world, when #Bangladesh's #lockdown situation, law and order, #doctors, #engineers of the country are keeping vital sectors active day and night. So we are in the same #quarantine #office. I stayed at work for you, you stay at home for us. #covid19 ",2020-03-31 23:31:15+00:00,#Bangladesh #lockdown #doctors #engineers #quarantine #office #covid19
87,fursatgunj,Kaagaz nahi dikhayenge Taali/Thaali nahi bajaayenge Lockdown mein bahar jayenge Tablighi Jamaat karenge Doctors/sadkon pe thookenge Lekin Corona DBT subsidy lene ke liye sabse pehle bank pahunchenge #TablighiJamaat #COVID19 ,2020-03-31 23:31:13+00:00,#TablighiJamaat #COVID19
88,trumpforprison7,Even when celebrities are on lockdown they're still eating meals of calamari and steak...I can barely find a carton of milk in the stores. My kid and I are sitting here eating our ramen noodles for the 20th time this month... What gives?!?! #COVID19 #lockdown,2020-03-31 23:31:05+00:00,#COVID19 #lockdown
89,motoutofafrica,"Evening @houseparty with my boys - dominated by talk of the #TigerKing “If I had all those tigers, I wouldn’t have gone to jail. I mean, mum, he had tigers...like come and get me mother f—er” Out of the mouth of babes. #COVID19 #lockdown ",2020-03-31 23:30:33+00:00,#TigerKing #COVID19 #lockdown
90,reborn_aiek_,"WNI Lockdown, di Smackdown Covid19 !! TKI China di Download terus oleh rezim utk sebarkan COVID-19 sbg cara halus usir pribumi !! Selasa, 31 Maret 2020 di Bandara Hang Nadiem BATAM, TKA China trs masuk tanpa bisa di cegah !! Ini penyebab Covid19 ga bisa tuntas diberantas !! ",2020-03-31 23:30:23+00:00,
91,jcadam65,@jenniferbeals : Spending the #COVID19 lockdown watching one of my favourite feel-good movies. Loved you from that moment and still to this day. ,2020-03-31 23:29:54+00:00,#COVID19
92,JuniorGMunoz90,"@realDonaldTrump Are you or will you impose any future restrictions/regulations on China/Asia to prevent future outbreaks such as the Covid-19, Mers, SARS, #COVID19 #Trump2020 #Trump #Lockdown #restrictions",2020-03-31 23:29:39+00:00,#COVID19 #Trump2020 #Trump #Lockdown #restrictions
93,pa1ejo,"Lockdown day 21, at least the nightly sky is clear, haven’t seen it like this in years. #COVID19",2020-03-31 23:29:33+00:00,#COVID19
94,MOHD_Ks,"No single case of Covid19 in Kebbi yet, let alone Zuru so why the lockdown in Zuru? I am sure it's audio lockdown there.",2020-03-31 23:29:32+00:00,
95,ZAlockdown,South Africa Lockdown until: 15 Days 22 Hours 30 Minutes http://www.lockdowncountdown.co.za Have you spoken to a loved one today? #21dayslockdownSA #StayHomeSA #COVID19,2020-03-31 23:29:27+00:00,#21dayslockdownSA #StayHomeSA #COVID19
96,narendrayadav70,"#WATCH Delhi Police release a video of its warning to senior members of Markaz, Nizamuddin to vacate Markaz &amp; follow lockdown guidelines, on 23rd March 2020. #COVID19 ",2020-03-31 23:28:34+00:00,#WATCH #COVID19
97,JohnTerryTresh,"Imagine, the @GhPoliceService officer buying same tomato from the woman's shop!!! #TheLockdown #StayAtHome #AskBurna #lockdown #COVID19 #Coronavirustruth #StopTheSpread #StopTheSpreadOfCorona",2020-03-31 23:27:45+00:00,#TheLockdown #StayAtHome #StayAtHome #AskBurna #lockdown #COVID19 #Coronavirustruth #StopTheSpread #StopTheSpreadOfCorona
98,Jan__xxx,"Er wordt geen woord gerept over het uit de lockdown komen. Ze kunnen ons zo lang kneden als ze willen. Het lijkt wel of het werk wat overal ""achter de schermen"" plaatsvindt nog niet klaar is in NL en er buiten, ik bedoel niet alleen #COVID19 ",2020-03-31 23:27:23+00:00,#COVID19
99,Social_equality,"Yes, people are dying of #COVID19 #coronavirus so we had a #lockdown all over the world and are fixing it. Now fix this #GlobalHealth",2020-03-31 23:27:17+00:00,#COVID19 #coronavirus #lockdown #GlobalHealth
100,ImJayB1,"Though #contagion is such a hard film 2 watch at the moment it will blow up ur mind,but every single person should watch it.They’ve shown so many similarities abt what’s going on right now.2 all those who aren’t taking this lockdown seriously, this is what could happen.#COVID19 ",2020-03-31 23:27:09+00:00,#contagion #COVID19
101,RomeshNadir,"Please send me link, etc of any particular sect or members of any religious community who defy, protest and blame Government for implementing #Lockdown to stop and slow spread of #COVID19 . : ",2020-03-31 23:26:43+00:00,#Lockdown #COVID19
102,Dogstar3c,I wonder what the animals are thinking about the lack of humans #IsolationLife #covid19 #lockdown #isothoughts #whenweallfallasleepwheredowego,2020-03-31 23:26:21+00:00,#IsolationLife #covid19 #lockdown #isothoughts #whenweallfallasleepwheredowego
103,snapjudge,Where the Wild Things Are: Pictures https://flip.it/JoZLAo #animalsgonewild #lockdown #COVID19 #coronavirus,2020-03-31 23:25:41+00:00,#animalsgonewild #lockdown #COVID19 #coronavirus
